Date,Time,Match,Stars,Odds,HTHG,HTAG,FTHG,FTAG
02/07/2021,23:00,Peru - Paraguay,2,2.8,2,1,3,3
03/07/2021,12:00,Daejeon - Gimcheon Sangmu,2,3.04,0,0,1,4
03/07/2021,16:00,Oeste - Ypiranga FC,1,3,1,3,2,4
03/07/2021,20:00,Tristan Suarez - San Telmo,2,2.95,0,0,1,1
03/07/2021,22:00,Tombense - Botafogo PB,3,2.91,1,0,2,0
03/07/2021,23:30,CSA - CRB,2,2.98,0,0,0,1
04/07/2021,12:00,Ehime - Blaublitz,2,3.24,0,1,1,3
04/07/2021,16:00,Chapecoense-SC - Bahia,1,3.27,0,0,0,2
04/07/2021,18:00,Renaissance Zemamra - Moghreb Tetouan,2,2.73,1,0,3,0
04/07/2021,20:10,Ferro - Def. de Belgrano,3,2.86,1,0,1,1
04/07/2021,23:15,Sao Paulo - Bragantino,1,3.16,1,0,1,2
05/07/2021,12:30,Seoul E. - Ansan Greeners,2,3.06,0,0,0,0
05/07/2021,20:00,Agropecuario - San Martin T.,3,2.85,0,0,0,1
05/07/2021,23:00,Ituano - Figueirense,2,2.95,0,0,1,0
06/07/2021,17:50,Gol Gohar - Aluminium Arak,1,2.87,1,0,2,1
06/07/2021,21:00,Italy - Spain,1,3.22,0,0,1,1
07/07/2021,00:00,Ponte Preta - Avai,2,2.96,0,0,0,0
07/07/2021,02:30,CRB - Botafogo RJ,3,3.09,0,1,2,1
07/07/2021,18:00,Youssoufia Berrechid - Renaissance Zemamra,1,2.81,0,0,1,1
07/07/2021,20:00,Boca Unidos - Sportivo Belgrano,3,2.82,0,0,1,1
08/07/2021,00:00,Atletico-MG - Flamengo RJ,2,3.21,0,0,2,1
08/07/2021,18:45,Magra - Constantine,2,2.99,1,0,1,0
08/07/2021,21:30,Biskra - MC Alger,1,2.82,0,0,2,1
09/07/2021,02:00,Remo - Vila Nova FC,2,2.8,0,0,0,1
09/07/2021,20:10,Justo Jose de Urquiza - Los Andes,3,3.11,0,1,0,1
09/07/2021,21:30,Cobreloa - Deportes Iquique,1,3.27,2,1,3,2
10/07/2021,02:30,Goias - Nautico,2,3.08,0,0,0,1
10/07/2021,13:00,"Daejeon - Seoul E. 
",2,2.95,0,1,0,2
10/07/2021,16:00,Operario - Brasil de Pelotas,1,3.22,0,0,2,1
10/07/2021,18:00,Mjondalen - Haugesund,1,3.08,1,0,3,0
10/07/2021,20:00,Brown Adrogue - Ind. Rivadavia,3,2.9,0,0,1,1
10/07/2021,21:30,Botafogo RJ - Cruzeiro,2,2.9,1,0,3,3
11/07/2021,00:00,Sport Recife - Fluminense,2,2.9,1,0,1,2
11/07/2021,12:00,Busan - Jeonnam,2,3.21,0,0,0,1
11/07/2021,16:00,Figueirense - EC Sao Jose,2,2.9,1,0,2,0
11/07/2021,20:00,Deportivo Espanol - Club Lujan,2,2.9,0,1,1,2
11/07/2021,23:15,Cuiaba - Ceara,3,2.94,1,0,2,2
12/07/2021,12:30,Ansan Greeners - Gyeongnam,2,3.15,1,0,3,1
12/07/2021,17:30,HIFK - Lahti,2,3.13,0,0,0,1
12/07/2021,20:00,Dep. Riestra - Deportivo Maipu,2,2.73,0,0,0,1
13/07/2021,02:10,San Martin T. - Quilmes,1,3.1,0,1,1,2
13/07/2021,11:30,Sichuan Jiuniu - Guizhou,2,2.79,0,0,1,0
13/07/2021,18:00,Mes Rafsanjan - Paykan,1,2.9,1,1,1,1
13/07/2021,21:00,Vila Nova FC - Brasil de Pelotas,1,2.88,0,0,0,0
14/07/2021,02:30,Londrina - Operario,2,2.83,0,1,1,2
14/07/2021,12:30,Seoul - Incheon,2,3.35,0,1,0,1
14/07/2021,20:15,IR Tanger - Difaa El Jadidi,1,2.81,0,1,0,1
15/07/2021,00:00,CSA - Goias,2,2.94,0,1,0,1
15/07/2021,14:00,Mathare Utd. - Bidco United,1,2.69,0,1,0,1
15/07/2021,19:00,Foolad - Sepahan,3,2.8,0,0,0,0
16/07/2021,02:30,Nacional (Uru) - Penarol (Uru),2,2.86,0,1,1,2
16/07/2021,14:15,Tusker - Leopards,1,2.39,1,0,2,0
16/07/2021,17:30,TPS - KPV Kokkola,2,3.83,0,0,0,0
16/07/2021,20:00,Temperley - Estudiantes Rio Cuarto,3,2.81,1,1,1,1
17/07/2021,02:15,Sarmiento Junin - Estudiantes L.P.,2,2.87,0,0,0,3
17/07/2021,16:00,Brasil de Pelotas - Vitoria,3,2.94,1,0,1,0
17/07/2021,18:10,Justo Jose de Urquiza - Colegiales,2,3.01,0,0,0,0
17/07/2021,20:00,Gimnasia Jujuy - Def. de Belgrano,2,3.05,0,1,1,3
17/07/2021,22:00,Sao Paulo - Fortaleza,2,3.11,0,0,0,1
18/07/2021,00:40,Quindio - Jaguares de Cordoba,1,3.06,1,0,2,0
18/07/2021,13:00,AFC Eskilstuna - Sundsvall,2,3.38,0,0,2,0
18/07/2021,16:00,Volta Redonda - Floresta EC,3,3.19,1,0,1,0
18/07/2021,17:30,Gnistan - VPS,2,3.85,1,0,2,0
18/07/2021,20:30,Atl. Rafaela - Brown Adrogue,2,2.87,1,0,2,0
18/07/2021,23:15,Bahia - Flamengo RJ,2,3.94,0,2,0,5
19/07/2021,20:00,Quilmes - Belgrano,3,2.74,1,0,2,3
19/07/2021,22:10,Instituto - San Telmo,2,3,1,0,1,0
20/07/2021,01:00,Parana - Novorizontino,2,2.88,0,1,0,2
20/07/2021,18:00,Kauno Zalgiris (Ltu) - TNS (Wal),1,2.97,0,4,0,5
20/07/2021,20:05,Sarmiento Junin - Temperley,1,3.18,0,0,0,1
21/07/2021,00:00,Londrina - Confianca,3,2.98,0,0,0,0
21/07/2021,14:00,Posta Rangers - Nzoia Sugar,2,2.95,0,0,0,0
21/07/2021,17:00,Cobreloa - D. Puerto Montt,1,2.93,1,0,2,0
21/07/2021,21:00,Vila Nova FC - Brusque,2,2.91,0,0,0,1
22/07/2021,02:30,CSA - Vasco,3,2.83,1,1,2,2
22/07/2021,10:30,Changchun Yatai - Beijing Guoan,2,3.54,1,0,2,0
22/07/2021,20:45,Aberdeen (Sco) - Hacken (Swe),1,3.09,2,0,5,1
23/07/2021,02:30,Avai - Operario,2,2.99,0,0,1,0
23/07/2021,19:00,Relizane - Kabylie,1,3.1,1,0,1,0
23/07/2021,20:30,Mioveni - FC Rapid Bucuresti,2,3.03,0,1,0,2
24/07/2021,02:40,"Huila - Patriotas 
",2,3.1,2,1,2,2
24/07/2021,13:00,Ansan Greeners - Gimcheon Sangmu,2,3.15,0,0,0,1
24/07/2021,15:00,Jaro - TPS,2,3.38,0,1,0,2
24/07/2021,18:00,"Alianza Atl. - Sport Huancayo 
",2,2.98,0,0,1,0
24/07/2021,20:00,Guillermo Brown - Brown Adrogue,3,2.67,0,1,0,3
24/07/2021,22:30,Aguilas - America De Cali,2,3,0,2,1,3
25/07/2021,02:00,CSA - Vitoria,1,2.97,0,0,2,1
25/07/2021,13:00,Gangwon - Jeju Utd,2,3.21,0,1,2,2
25/07/2021,17:30,Farul Constanta - Gaz Metan Medias,1,3.35,0,0,2,0
25/07/2021,20:30,Instituto - Def. de Belgrano,2,3.29,0,0,0,2
25/07/2021,23:15,Operario - Coritiba,1,2.56,1,0,1,0
26/07/2021,01:30,Sport Recife - Ceara,2,2.96,0,0,0,0
26/07/2021,17:30,Chindia Targoviste - Sepsi Sf. Gheorghe,2,2.97,0,0,1,1
26/07/2021,20:00,Deportivo Maipu - Estudiantes Rio Cuarto,1,2.73,1,0,1,0
27/07/2021,01:00,Cuiaba - Corinthians,2,2.84,0,2,1,2
27/07/2021,18:45,Magra - USM Alger,1,2.99,2,1,2,1
27/07/2021,20:30,Moghreb Tetouan - Berkane,2,2.99,1,1,2,3
27/07/2021,22:00,ASO Chlef - ES Setif,1,3.18,1,0,1,1
28/07/2021,03:05,La Equidad - Dep. Pasto,2,3,0,0,0,0
28/07/2021,11:30,Nanjing City - Guizhou,2,3.94,0,1,0,1
28/07/2021,17:30,Rovaniemi - MuSa,2,3.75,0,0,2,0
28/07/2021,20:00,Maghreb Fez - Raja Casablanca,1,2.84,1,3,2,3
28/07/2021,21:30,"Sarmiento Junin - Platense 
",1,2.86,0,0,1,0
29/07/2021,03:05,Ind. Medellin - Once Caldas,3,2.87,1,1,1,1
29/07/2021,16:00,FK Liepaja (Lat) - CSKA Sofia (Bul),2,3.14,0,0,0,0
29/07/2021,18:00,Vorskla Poltava (Ukr) - KuPS (Fin),1,3.27,0,0,2,2
29/07/2021,23:45,Gimnasia L.P. - Rosario Central,2,3.08,1,0,1,0
30/07/2021,01:00,U. De Chile - Nublense,1,3.33,0,0,1,1
30/07/2021,18:45,Aluminium Arak - Naft M.I.S,3,1.94,0,1,0,1
30/07/2021,21:00,Goias - Operario,1,3.17,0,0,1,0
31/07/2021,02:30,Cruzeiro - Londrina,2,3.25,1,2,2,2
31/07/2021,13:00,Gyeongnam - Anyang,1,3.27,1,1,2,1
31/07/2021,16:00,Guarani - Vila Nova FC,2,3.14,0,3,1,4
31/07/2021,20:00,Def. de Belgrano - Barracas Central,3,2.89,0,0,0,0
31/07/2021,22:00,Paysandu PA - Tombense,1,2.93,0,0,1,0
01/08/2021,02:00,"Botafogo RJ - Vasco 
",2,3.04,1,0,2,0
01/08/2021,13:00,Ansan Greeners - Jeonnam,2,2.96,1,0,1,1
01/08/2021,16:00,Figueirense - Novorizontino,2,3.01,1,0,2,1
01/08/2021,17:30,MuSa - Ekenas,2,3.29,1,3,2,6
01/08/2021,20:00,Gimnasia Mendoza - Quilmes,3,2.99,0,3,0,3
01/08/2021,23:15,Remo - CSA,1,2.83,1,0,1,0
02/08/2021,01:30,Atletico GO - America MG,2,3.1,1,1,1,1
02/08/2021,12:00,Henan Songshan Longmen - Chongqing Liangjiang Athletic,1,3.88,1,0,1,0
02/08/2021,14:00,Nanjing City - Shaanxi Changan,1,3.77,0,1,0,2
02/08/2021,20:10,Nueva Chicago - Atletico Atlanta,3,2.73,0,0,1,0
02/08/2021,21:45,Argentinos Jrs - Central Cordoba,2,3,0,1,1,1
03/08/2021,12:30,Changchun Yatai - Shanghai Port,2,3.54,0,0,2,1
03/08/2021,14:30,Tianjin Jinmen Tiger - Dalian Pro,1,3.13,0,1,1,3
03/08/2021,19:00,Akropolis - Osters,2,3.15,1,0,1,0
03/08/2021,22:30,Carlos Mannucci - Sport Huancayo,1,3.16,1,1,1,1
04/08/2021,00:00,Brusque - Coritiba,2,3.04,0,0,0,0
04/08/2021,17:00,Esteghlal F.C. - Gol Gohar,1,2.91,0,1,2,1
04/08/2021,21:00,Tigre - Independiente,2,3.13,1,0,2,1
05/08/2021,00:40,Once Caldas - Ind. Medellin,3,2.75,1,1,1,3
05/08/2021,16:30,Unirea Constanta - FC Hermannstadt,1,3.49,0,0,0,2
05/08/2021,18:00,KuPS (Fin) - FC Astana (Kaz),1,3.24,0,0,1,1
05/08/2021,22:00,Llaneros - Chico,2,2.99,2,1,2,2
06/08/2021,00:30,Envigado - Bucaramanga,3,2.87,0,0,1,2
06/08/2021,12:30,Shanghai Shenhua - Changchun Yatai,2,3.37,1,0,1,2
06/08/2021,19:00,Laval - Orleans,2,2.89,1,0,1,2
06/08/2021,21:00,Atl. Rafaela - San Telmo,1,2.9,2,1,2,2
07/08/2021,01:00,AE Altos - Ferroviario,2,2.8,0,0,1,1
07/08/2021,13:00,Seongnam - Pohang,1,3.05,1,0,1,0
07/08/2021,16:00,Brusque - Cruzeiro,1,3.08,0,0,1,2
07/08/2021,18:30,Banfield - Talleres Cordoba,2,2.98,0,0,0,1
07/08/2021,20:00,Brown Adrogue - San Martin S.J.,3,2.81,1,0,1,0
07/08/2021,23:00,Huracan - Lanus,1,3.15,0,0,0,1
08/08/2021,02:30,Vila Nova FC - Sampaio Correa,2,2.8,0,2,0,2
08/08/2021,13:00,Bucheon FC 1995 - Ansan Greeners,2,2.82,3,0,4,3
08/08/2021,16:00,Oeste - Figueirense,1,2.89,1,0,2,1
08/08/2021,17:30,Goteborg - Hammarby,2,3.71,0,0,0,0
08/08/2021,20:30,CA Mitre - San Martin T.,3,3.03,0,0,0,0
09/08/2021,01:30,Londrina - CRB,1,2.97,0,1,0,2
09/08/2021,10:00,Sagamihara - Tochigi,2,2.86,0,0,0,0
09/08/2021,17:30,Farul Constanta - Sepsi Sf. Gheorghe,2,2.99,0,0,1,0
09/08/2021,19:00,Enppi - Smouha,1,2.94,0,0,0,0
10/08/2021,00:30,Leones - Chico,2,2.93,0,0,0,0
10/08/2021,16:00,Shakhtar Karagandy (Kaz) - Kolos Kovalivka (Ukr),1,2.87,0,0,0,0
10/08/2021,19:00,Misr Lel Makkasa - Ceramica Cleopatra,3,3.26,1,0,1,2
10/08/2021,21:00,Legia (Pol) - D. Zagreb (Cro),2,3.15,0,1,0,1
11/08/2021,00:00,Confianca - CSA,2,2.91,0,0,0,2
11/08/2021,12:00,Jeonnam - Pohang,2,3.02,0,0,1,0
11/08/2021,14:00,Henan Songshan Longmen - Guangzhou City,1,3.16,0,0,1,1
11/08/2021,21:00,Chelsea - Villarreal,2,3.77,1,0,1,1
12/08/2021,02:30,"Sampaio Correa - Nautico
",3,3.22,0,0,2,0
12/08/2021,17:00,Alashkert (Arm) - K. Almaty (Kaz),2,3,1,1,1,1
12/08/2021,19:00,Arab Contractors - El Gouna,2,2.96,1,0,2,1
13/08/2021,02:10,Acassuso - UAI Urquiza,3,2.55,0,0,1,2
13/08/2021,18:00,Cajamarca - Cusco,2,3.06,2,0,2,1
13/08/2021,20:30,Deportivo Maipu - Agropecuario,2,3.1,1,0,2,0
14/08/2021,01:00,Ypiranga FC - Criciuma,1,2.92,0,0,0,1
14/08/2021,12:00,Machida - Okayama,1,2.99,0,0,1,1
14/08/2021,17:10,Deportivo Moron - Gimnasia Jujuy,2,2.87,1,0,2,0
14/08/2021,19:00,Rodez - Le Havre,2,3.27,0,0,0,0
14/08/2021,20:45,Argentinos Jrs - Banfield,3,3.01,0,0,2,0
15/08/2021,00:40,Ind. Medellin - America De Cali,1,2.7,1,0,2,0
15/08/2021,12:00,Tomsk - Akron Togliatti,2,2.9,0,0,2,1
15/08/2021,15:00,Penafiel - Benfica B,1,3.21,0,1,0,1
15/08/2021,20:00,Def. de Belgrano - Atl. Rafaela,3,2.81,1,0,2,0
15/08/2021,22:00,Fuenlabrada - Tenerife,1,2.87,0,1,1,2
16/08/2021,03:10,Once Caldas - Pereira,2,2.97,0,1,0,1
16/08/2021,12:30,Gyeongnam - Busan,2,3.27,0,0,1,0
16/08/2021,19:00,Chaves - Leixoes,1,3.24,0,1,1,1
16/08/2021,21:00,El Masry - Smouha,3,3.02,0,0,0,1
17/08/2021,00:10,Huila - Aguilas,2,3.02,0,0,0,2
17/08/2021,19:00,Al Ittihad - Ceramica Cleopatra,1,2.95,0,0,0,0
17/08/2021,21:00,Enppi - El Ismaily,3,2.79,1,0,2,1
17/08/2021,23:00,Cortulua - Boca Juniors,1,3.25,1,0,3,1
18/08/2021,02:30,Sampaio Correa - Avai,2,2.92,0,1,0,2
18/08/2021,12:30,Seoul - Jeju Utd,2,3.2,0,1,0,1
19/08/2021,00:00,Vila Nova FC - Vitoria,3,2.9,0,0,0,0
19/08/2021,17:00,Metaloglobus Bucharest - FC Hermannstadt,1,3.3,1,0,1,1
19/08/2021,18:30,Deportivo Espanol - Excursionistas,2,2.58,0,0,1,0
20/08/2021,00:00,Brusque - Goias,2,3.34,0,0,0,1
20/08/2021,21:00,Enppi - El Gaish,3,2.92,1,1,1,1
20/08/2021,20:30,Frosinone - Parma,2,3.11,1,1,2,2
20/08/2021,22:00,Almeria - R. Oviedo,2,3.64,2,1,2,1
21/08/2021,00:00,Avai - Coritiba,2,2.89,1,1,1,2
21/08/2021,11:00,Tochigi - Verdy,2,3.04,1,2,2,2
21/08/2021,17:00,Alaves - Mallorca,2,3.1,0,0,0,1
21/08/2021,18:00,Central Cordoba - Platense,1,3.12,2,0,2,2
21/08/2021,20:00,Talleres (R.E) - Acassuso,3,2.74,0,1,1,1
21/08/2021,22:00,Alcorcon - Fuenlabrada,2,2.82,0,0,0,2
22/08/2021,00:00,Operario - Vasco,1,2.92,2,0,2,0
22/08/2021,12:00,Seoul E. - Jeonnam,2,3.16,0,0,1,1
22/08/2021,15:00,Halmstad - Norrkoping,2,3.22,1,0,2,1
22/08/2021,17:10,Chacarita Juniors - San Martin T.,2,3.12,1,1,1,3
22/08/2021,19:00,Academico Viseu - Mafra,1,3.05,0,2,1,3
22/08/2021,21:00,San Martin S.J. - Villa Dalmine,3,3.35,0,0,1,0
22/08/2021,23:00,Volta Redonda - Paysandu PA,2,2.89,0,0,2,2
23/08/2021,18:45,Chateauroux - Le Mans,2,2.99,1,0,2,1
23/08/2021,20:35,Instituto - Deportivo Moron,2,2.93,0,1,2,1
24/08/2021,01:00,Jacuipense - Santa Cruz,1,2.75,0,1,1,1
24/08/2021,12:00,Gwangju FC - Seongnam,2,3,1,0,2,0
24/08/2021,17:30,Wadi Degla - Ceramica Cleopatra,3,3.12,0,0,0,0
24/08/2021,20:05,Atletico Atlanta - Belgrano,3,2.71,1,0,1,0
25/08/2021,02:30,CSA - Nautico,1,2.99,0,0,0,1
25/08/2021,11:00,Tochigi - Kusatsu,2,3.06,0,1,0,1
25/08/2021,19:00,AC Ajaccio - Caen,2,3.05,1,0,2,0
25/08/2021,21:00,Vila Nova FC - Avai,1,2.89,0,0,1,0
25/08/2021,23:45,Huracan - Velez Sarsfield,2,3.09,1,0,1,1
26/08/2021,15:30,Ufa - FK Krylya Sovetov Samara,1,3.19,0,2,1,2
26/08/2021,20:00,La Serena - A. Italiano,2,3.17,0,0,0,2
26/08/2021,22:00,Confianca - Goias,1,3.16,0,1,1,2
27/08/2021,17:00,FC Voluntari - Chindia Targoviste,1,2.76,1,0,2,1
27/08/2021,19:00,Ceramica Cleopatra - El Ismaily,2,3.02,1,2,2,3
27/08/2021,22:00,Malaga - Alcorcon,3,2.97,1,0,1,0
28/08/2021,01:10,Club A. Guemes - Ind. Rivadavia,2,2.88,0,1,0,2
28/08/2021,17:00,Celta Vigo - Ath Bilbao,2,3.3,0,1,0,1
28/08/2021,19:00,Guingamp - AC Ajaccio,3,2.9,0,1,1,1
28/08/2021,20:30,All Boys - Villa Dalmine,3,2.67,0,0,0,0
28/08/2021,22:00,Ponferradina - Girona,2,2.99,1,0,2,1
29/08/2021,16:00,America MG - Ceara,3,3,1,0,2,0
29/08/2021,18:00,Sport Huancayo - Sport Boys,2,3.09,1,1,1,1
29/08/2021,19:30,Cadiz CF - Osasuna,2,2.95,1,0,2,3
29/08/2021,21:30,Los Andes - Deportivo Armenio,2,3.01,1,0,2,0
30/08/2021,17:00,Academica Clinceni - Mioveni,1,3,1,0,1,1
30/08/2021,19:00,Nof Hagalil - Hapoel Jerusalem,2,3.09,0,0,0,0
30/08/2021,22:00,Zaragoza - Cartagena,2,3.13,0,0,0,1
31/08/2021,03:05,Bucaramanga - Petrolera,2,3.24,1,0,1,2
31/08/2021,17:30,KTP - Inter Turku,2,4.58,0,1,1,3
31/08/2021,02:40,Chico - Barranquilla,2,4.98,1,1,1,1
01/09/2021,17:30,San Luis - D. Puerto Montt,2,3.03,0,1,0,1
01/09/2021,21:00,Sportivo Belgrano - Central Norte,3,3.03,0,1,0,2
02/09/2021,02:30,Londrina - Coritiba,2,2.79,2,2,2,3
02/09/2021,18:00,Barnechea - Arturo Fernandez Vial,2,2.77,0,1,0,3
02/09/2021,19:30,Agudat Sport Ashdod - H. Akko,2,3.1,1,0,1,1
02/09/2021,22:00,Bolivia - Colombia,2,3.38,0,0,1,1
03/09/2021,19:00,Boulogne - Villefranche,3,2.77,0,1,0,1
03/09/2021,21:00,San Martin S.J. - Def. de Belgrano,2,2.95,0,0,1,0
04/09/2021,00:00,Brusque - Avai,2,2.98,0,0,0,0
04/09/2021,09:00,Asan - Anyang,1,3.05,0,1,0,2
04/09/2021,11:00,Blaublitz - Kusatsu,2,2.93,0,0,1,0
04/09/2021,16:00,Operario - Vitoria,2,2.88,0,1,0,1
04/09/2021,18:15,Cartagena - R. Sociedad B,3,2.96,0,0,1,0
04/09/2021,20:00,Instituto - Tristan Suarez,3,2.94,1,1,1,2
05/09/2021,02:00,Bahia - Fortaleza,2,3.17,1,0,4,2
05/09/2021,16:00,CA Mitre - Estudiantes Rio Cuarto,3,2.62,0,1,1,1
05/09/2021,18:00,Once Caldas - Bucaramanga,2,3.14,0,0,1,1
05/09/2021,20:45,Kosovo - Greece,2,3.1,0,1,1,1
06/09/2021,00:00,Racing Club - Banfield,2,3.18,0,0,0,0
06/09/2021,21:00,Red Star - Orleans,3,3.18,1,0,1,0
06/09/2021,23:00,Estudiantes L.P. - Argentinos Jrs,2,2.98,0,0,1,1
07/09/2021,01:00,Avai - Vasco,2,2.89,1,1,3,1
07/09/2021,16:00,Brasil de Pelotas - Confianca,3,2.9,1,1,1,1
07/09/2021,18:00,Cape Verde - Nigeria,2,3.12,1,1,1,2
08/09/2021,01:00,Bogota - Chico,2,3.01,2,1,2,1
08/09/2021,17:00,S. Morning - Copiapo,2,2.82,0,1,2,3
08/09/2021,20:45,Greece - Sweden,2,2.96,0,0,2,1
09/09/2021,00:10,Gimnasia Jujuy - Instituto,2,2.8,1,0,2,0
09/09/2021,19:45,Ramat Hasharon - H. Raanana,2,3.1,0,0,0,0
10/09/2021,17:00,Mioveni - Chindia Targoviste,1,2.75,0,1,0,1
10/09/2021,19:00,Creteil - Bourg en Bresse,2,3.23,0,4,1,6
10/09/2021,21:00,Deportivo Maipu - CA Estudiantes,3,2.78,0,0,0,0
11/09/2021,00:00,Vitoria - Remo,3,3.13,1,0,1,2
11/09/2021,11:30,Bucheon FC 1995 - Seoul E.,2,3,0,2,0,3
11/09/2021,13:35,"Nanjing City - Shenyang Urban FC 
",1,2.87,0,0,2,1
11/09/2021,16:00,Amorebieta - Burgos CF,3,2.9,1,1,2,2
11/09/2021,19:00,Caen - Pau FC,2,2.95,1,1,1,2
11/09/2021,21:00,Mirandes - Alcorcon,1,3.05,1,1,1,3
11/09/2021,23:00,Once Caldas - Aguilas,2,2.97,1,2,2,3
12/09/2021,12:00,SD Logrones - Tudelano,1,2.69,1,0,3,0
12/09/2021,14:00,Cosenza - L.R. Vicenza,2,3.15,1,0,2,1
12/09/2021,16:15,Osasuna - Valencia,2,3.12,1,1,1,4
12/09/2021,19:00,Boavista - Portimonense,1,3.07,0,1,1,1
12/09/2021,21:30,Malaga - Girona,2,2.97,1,0,2,0
12/09/2021,23:15,Atletico GO - Corinthians,3,2.82,0,0,1,1
13/09/2021,12:30,Daejeon - Jeonnam,2,3.1,1,1,2,1
13/09/2021,19:15,Sarmiento Junin - Huracan,3,3.09,0,0,0,0
13/09/2021,22:00,Granada CF - Betis,2,3.22,0,1,1,2
13/09/2021,23:45,San Lorenzo - Racing Club,2,3.02,0,0,1,1
14/09/2021,17:00,AmaZulu - Supersport Utd,1,2.55,0,0,0,0
14/09/2021,19:00,AC Ajaccio - Paris FC,3,3.22,0,0,1,0
14/09/2021,21:00,Villarreal - Atalanta,2,3.4,1,1,2,2
15/09/2021,02:00,Boca Juniors - Defensa y Justicia,2,3.26,0,0,0,0
15/09/2021,18:00,Siofok - Szolnoki MAV,2,2.92,2,1,3,2
15/09/2021,21:30,Argentinos Jrs - Patronato,3,3.05,0,1,1,1
16/09/2021,03:00,Dep. Cali - America De Cali,2,2.94,1,0,1,0
16/09/2021,15:00,Teramo - Siena,2,3.2,0,0,1,0
16/09/2021,21:00,Jablonec - CFR Cluj,2,3.06,0,0,1,0
17/09/2021,02:30,Remo - Avai,3,3,1,0,2,1
17/09/2021,19:00,Covilha - Penafiel,2,2.94,0,0,0,0
17/09/2021,20:35,Brown Adrogue - Club A. Guemes,3,2.96,1,1,1,3
17/09/2021,22:35,Nueva Chicago - Gimnasia Mendoza,1,2.95,1,1,1,2
18/09/2021,03:00,Ind. Medellin - Once Caldas,2,3.19,0,1,3,1
18/09/2021,09:30,Gwangju FC - Jeju Utd,2,3.12,1,0,1,1
18/09/2021,16:00,Derby - Stoke,2,3.16,2,0,2,1
18/09/2021,18:15,Zaragoza - R. Sociedad B,2,3.59,1,1,1,1
18/09/2021,20:00,Villa Dalmine - Santamarina,3,2.95,0,0,1,0
18/09/2021,21:30,Londrina - CSA,3,2.92,0,2,0,2
18/09/2021,23:45,Athletico-PR - Juventude,2,3.06,0,0,2,1
19/09/2021,16:00,Ponferradina - Malaga,2,2.93,2,0,4,0
19/09/2021,18:30,Patronato - Estudiantes L.P.,3,3.23,1,2,1,2
19/09/2021,20:00,Atletico Atlanta - Temperley,2,2.94,0,1,1,1
19/09/2021,23:00,Huracan - Independiente,3,2.98,0,1,0,1
20/09/2021,01:05,Dep. Pasto - Santa Fe,2,2.81,0,0,0,1
20/09/2021,18:30,Gimnasia L.P. - Union de Santa Fe,2,2.94,0,0,1,0
20/09/2021,21:00,Burgos CF - Las Palmas,2,3.08,0,0,0,0
21/09/2021,01:00,La Equidad - Pereira,2,3.01,0,0,1,1
21/09/2021,09:30,Sichuan Jiuniu - Heilongjiang Ice City,3,3,0,0,1,0
21/09/2021,18:00,Cienciano - Cajamarca,2,2.99,1,1,2,2
21/09/2021,20:00,Guingamp - Sochaux,3,2.95,1,0,1,2
22/09/2021,00:00,Avai - Goias,2,2.96,0,0,1,0
22/09/2021,12:00,Busan - Seoul E.,2,3.34,1,0,1,1
22/09/2021,20:30,Virtus Verona - Piacenza,3,2.8,0,0,1,1
22/09/2021,23:10,Godoy Cruz - Racing Club,2,3.14,2,1,3,3
23/09/2021,18:00,Dep. Municipal - Sport Huancayo,2,2.83,1,1,2,2
23/09/2021,19:30,Granada CF - Real Sociedad,2,3.33,1,0,2,3
24/09/2021,00:00,CSA - Botafogo RJ,2,3.06,0,0,2,0
24/09/2021,17:00,Swallows - Cape Town City,2,2.81,0,0,0,0
24/09/2021,19:00,Creteil - Laval,3,3.07,0,1,0,1
24/09/2021,21:00,Nimes - Le Havre,2,3.26,0,0,0,1
25/09/2021,00:00,Remo - Nautico,3,3.05,0,0,1,0
25/09/2021,07:00,Pohang - Jeju Utd,2,3.11,0,3,2,4
25/09/2021,16:00,UD Ibiza - Burgos CF,3,3.29,1,0,2,0
25/09/2021,18:15,Las Palmas - Ponferradina,2,3.36,2,0,2,1
25/09/2021,20:00,Club A. Guemes - San Martin S.J.,3,2.73,0,0,1,0
25/09/2021,21:30,Union Sunchales - Chaco For Ever,2,2.9,0,0,0,0
25/09/2021,23:30,CRB - Avai,2,2.91,1,2,1,2
26/09/2021,11:30,Asan - Jeonnam,2,2.79,0,0,0,0
26/09/2021,14:00,Mallorca - Osasuna,2,3.06,2,1,2,3
26/09/2021,18:00,H. Akko - Nes Tziona,2,2.8,0,1,1,1
26/09/2021,20:00,Gimnasia Jujuy - Ind. Rivadavia,3,2.8,0,0,1,1
27/09/2021,01:30,Atletico GO - Cuiaba,3,2.91,0,0,0,0
27/09/2021,18:45,Chateauroux - Sedan,2,3.33,1,0,1,1
27/09/2021,21:00,Celta Vigo - Granada CF,2,4.09,0,0,1,0
27/09/2021,23:00,Argentinos Jrs - Racing Club,3,2.91,2,0,2,0
28/09/2021,09:00,Qingdao Youth Island - Xiamen Egret Island,2,3.36,1,0,4,0
28/09/2021,21:00,AC Milan - Atl. Madrid,2,3.08,1,0,1,2
29/09/2021,02:30,Vila Nova FC - Operario,3,2.9,1,0,2,1
29/09/2021,18:00,Latina - Juve Stabia,2,2.72,0,1,0,1
29/09/2021,20:00,Douglas Haig - Def. Pronunciamiento,2,2.83,0,0,0,1
30/09/2021,00:00,Brasil de Pelotas - Brusque,3,2.85,0,0,0,2
